d3mIndex,V1,V2,V3,V4,V5,V6,V7,Class
2987,3.0,0.0,34.0,29.0,35.0,29.02,45.45,7
2988,0.0,0.0,0.0,0.0,25.0,25.0,45.65,
2989,1.0,0.0,25.0,0.0,40.0,15.0,45.65,
2990,2.0,0.0,25.0,22.0,24.0,22.02,45.65,7
2991,3.0,0.0,40.0,8.0,39.0,8.06,45.65,7
2992,0.0,0.0,0.0,0.0,20.0,20.0,35.47,
2993,1.0,0.0,20.0,2.0,27.0,7.28,35.47,7
2994,2.0,0.0,20.0,9.0,21.0,9.06,35.47,
2995,3.0,2.0,27.0,23.0,25.0,21.1,35.47,7
2996,0.0,0.0,0.0,0.0,15.0,15.0,26.0,
2997,1.0,0.0,15.0,2.0,22.0,7.28,26.0,7
2998,2.0,0.0,15.0,10.0,13.0,10.2,26.0,7
2999,3.0,2.0,22.0,10.0,24.0,8.25,26.0,
3000,0.0,0.0,0.0,0.0,6.0,6.0,20.12,
3001,1.0,0.0,6.0,0.0,18.0,12.0,20.12,
3002,2.0,0.0,6.0,7.0,6.0,7.0,20.12,
3003,3.0,0.0,18.0,9.0,16.0,9.22,20.12,
3004,0.0,15.0,0.0,1.0,8.0,16.12,33.54,
3005,1.0,1.0,8.0,0.0,15.0,7.07,33.54,8
3006,2.0,0.0,15.0,1.0,23.0,8.06,33.54,
3007,3.0,1.0,23.0,15.0,30.0,15.65,33.54,8
3008,4.0,15.0,0.0,14.0,11.0,11.05,33.54,8
3009,5.0,15.0,11.0,11.0,11.0,4.0,33.54,8
3010,0.0,10.0,0.0,1.0,5.0,10.3,23.85,
3011,1.0,1.0,5.0,0.0,10.0,5.1,23.85,
3012,2.0,0.0,10.0,1.0,15.0,5.1,23.85,
3013,3.0,1.0,15.0,10.0,20.0,10.3,23.85,
3014,4.0,10.0,0.0,11.0,9.0,9.06,23.85,8
3015,5.0,13.0,9.0,8.0,9.0,5.0,23.85,
3016,0.0,7.0,0.0,3.0,2.0,4.47,14.42,
3017,1.0,3.0,2.0,0.0,4.0,3.61,14.42,
3018,2.0,0.0,4.0,0.0,8.0,4.0,14.42,
3019,3.0,0.0,8.0,3.0,10.0,3.61,14.42,
3020,4.0,3.0,10.0,7.0,12.0,4.47,14.42,8
3021,5.0,7.0,0.0,6.0,6.0,6.08,14.42,8
3022,6.0,8.0,6.0,2.0,6.0,6.0,14.42,8
3023,0.0,7.0,0.0,0.0,4.0,8.06,15.65,
3024,1.0,0.0,4.0,0.0,7.0,3.0,15.65,
3025,2.0,0.0,7.0,0.0,11.0,4.0,15.65,
3026,3.0,0.0,11.0,7.0,14.0,7.62,15.65,
3027,4.0,7.0,0.0,6.0,11.0,11.05,15.65,
3028,5.0,7.0,11.0,4.0,11.0,3.0,15.65,8
3029,0.0,12.0,0.0,2.0,4.0,10.77,27.29,8
3030,1.0,2.0,4.0,0.0,8.0,4.47,27.29,8
3031,2.0,0.0,8.0,0.0,16.0,8.0,27.29,
3032,3.0,0.0,16.0,2.0,20.0,4.47,27.29,8
3033,4.0,2.0,20.0,12.0,24.0,10.77,27.29,
3034,5.0,12.0,0.0,13.0,11.0,11.05,27.29,8
3035,6.0,13.0,11.0,9.0,11.0,4.0,27.29,8
3036,0.0,13.0,0.0,0.0,5.0,13.93,19.8,
3037,1.0,0.0,5.0,0.0,10.0,5.0,19.8,
3038,2.0,0.0,10.0,13.0,14.0,13.6,19.8,
3039,3.0,13.0,0.0,12.0,7.0,7.07,19.8,8
3040,4.0,14.0,7.0,9.0,7.0,5.0,19.8,8
3041,0.0,12.0,0.0,0.0,9.0,15.0,31.3,
3042,1.0,0.0,9.0,0.0,18.0,9.0,31.3,
3043,2.0,0.0,18.0,12.0,28.0,15.62,31.3,
3044,3.0,12.0,0.0,13.0,6.0,6.08,31.3,
3045,4.0,14.0,6.0,10.0,6.0,4.0,31.3,8
3046,0.0,37.0,0.0,0.0,15.0,39.92,58.8,
3047,1.0,0.0,15.0,0.0,30.0,15.0,58.8,
3048,2.0,0.0,30.0,37.0,44.0,39.56,58.8,8
3049,3.0,37.0,0.0,39.0,10.0,10.2,58.8,8
3050,4.0,39.0,10.0,34.0,10.0,5.0,58.8,8
3051,0.0,38.0,0.0,14.0,12.0,26.83,59.67,
3052,1.0,14.0,12.0,0.0,23.0,17.8,59.67,
3053,2.0,0.0,23.0,14.0,35.0,18.44,59.67,8
3054,3.0,14.0,35.0,38.0,46.0,26.4,59.67,8
3055,4.0,38.0,0.0,38.0,9.0,9.0,59.67,
3056,5.0,38.0,9.0,34.0,9.0,4.0,59.67,
3057,0.0,26.0,0.0,10.0,9.0,18.36,45.61,8
3058,1.0,10.0,9.0,0.0,18.0,13.45,45.61,
3059,2.0,0.0,18.0,10.0,27.0,13.45,45.61,
3060,3.0,10.0,27.0,26.0,36.0,18.36,45.61,8
3061,4.0,26.0,0.0,26.0,11.0,11.0,45.61,8
3062,5.0,28.0,11.0,21.0,11.0,7.0,45.61,
3063,0.0,29.0,0.0,0.0,14.0,32.2,51.61,8
3064,1.0,0.0,14.0,0.0,28.0,14.0,51.61,
3065,2.0,0.0,28.0,29.0,42.0,32.2,51.61,8
3066,3.0,29.0,0.0,29.0,7.0,7.0,51.61,
3067,4.0,30.0,7.0,24.0,7.0,6.0,51.61,8
3068,0.0,17.0,0.0,13.0,3.0,5.0,26.91,
3069,1.0,13.0,3.0,0.0,6.0,13.34,26.91,8
3070,2.0,0.0,6.0,0.0,12.0,6.0,26.91,
3071,3.0,0.0,12.0,13.0,15.0,13.34,26.91,8
3072,4.0,13.0,15.0,17.0,18.0,5.0,26.91,8
3073,5.0,17.0,0.0,19.0,8.0,8.25,26.91,8
3074,6.0,20.0,8.0,14.0,8.0,6.0,26.91,
3075,0.0,17.0,0.0,0.0,13.0,21.4,43.86,
3076,1.0,0.0,13.0,0.0,26.0,13.0,43.86,8
3077,2.0,0.0,26.0,17.0,40.0,22.02,43.86,8
3078,3.0,17.0,0.0,16.0,8.0,8.06,43.86,8
3079,4.0,18.0,8.0,13.0,8.0,5.0,43.86,8
3080,0.0,11.0,0.0,1.0,4.0,10.77,24.6,
3081,1.0,1.0,4.0,0.0,8.0,4.12,24.6,
3082,2.0,0.0,8.0,0.0,15.0,7.0,24.6,8
3083,3.0,0.0,15.0,1.0,19.0,4.12,24.6,
3084,4.0,1.0,19.0,11.0,22.0,10.44,24.6,
3085,5.0,11.0,0.0,11.0,6.0,6.0,24.6,
3086,6.0,11.0,6.0,8.0,6.0,3.0,24.6,
3087,0.0,46.0,0.0,34.0,8.0,14.42,69.31,
3088,1.0,34.0,8.0,0.0,16.0,34.93,69.31,8
3089,2.0,0.0,16.0,0.0,33.0,17.0,69.31,
3090,3.0,0.0,33.0,34.0,41.0,34.93,69.31,
3091,4.0,34.0,41.0,46.0,50.0,15.0,69.31,8
3092,5.0,46.0,0.0,44.0,9.0,9.22,69.31,
3093,6.0,48.0,9.0,42.0,9.0,6.0,69.31,
3094,0.0,25.0,0.0,13.0,7.0,13.89,38.9,
3095,1.0,13.0,7.0,0.0,14.0,14.76,38.9,
3096,2.0,0.0,14.0,13.0,21.0,14.76,38.9,8
3097,3.0,13.0,21.0,25.0,28.0,13.89,38.9,
3098,4.0,25.0,0.0,25.0,7.0,7.0,38.9,
3099,5.0,27.0,7.0,21.0,7.0,6.0,38.9,8
3100,0.0,21.0,0.0,2.0,8.0,20.62,38.83,
3101,1.0,2.0,8.0,0.0,16.0,8.25,38.83,
3102,2.0,0.0,16.0,2.0,24.0,8.25,38.83,
3103,3.0,2.0,24.0,21.0,32.0,20.62,38.83,8
3104,4.0,21.0,0.0,21.0,11.0,11.0,38.83,8
3105,5.0,22.0,11.0,18.0,11.0,4.0,38.83,
3106,0.0,8.0,0.0,1.0,3.0,7.62,18.36,8
3107,1.0,1.0,3.0,0.0,6.0,3.16,18.36,
3108,2.0,0.0,6.0,0.0,11.0,5.0,18.36,
3109,3.0,0.0,11.0,1.0,14.0,3.16,18.36,8
3110,4.0,1.0,14.0,8.0,16.0,7.28,18.36,
3111,5.0,8.0,0.0,7.0,10.0,10.05,18.36,
3112,6.0,9.0,10.0,4.0,10.0,5.0,18.36,8
3113,0.0,7.0,0.0,0.0,5.0,8.6,17.46,
3114,1.0,0.0,5.0,0.0,10.0,5.0,17.46,
3115,2.0,0.0,10.0,7.0,16.0,9.22,17.46,
3116,3.0,7.0,0.0,6.0,10.0,10.05,17.46,
3117,4.0,7.0,10.0,3.0,10.0,4.0,17.46,8
3118,0.0,28.0,0.0,18.0,5.0,11.18,43.19,8
3119,1.0,18.0,5.0,0.0,10.0,18.68,43.19,8
3120,2.0,0.0,10.0,0.0,21.0,11.0,43.19,8
3121,3.0,0.0,21.0,18.0,26.0,18.68,43.19,
3122,4.0,18.0,26.0,28.0,32.0,11.66,43.19,
3123,5.0,28.0,0.0,28.0,10.0,10.0,43.19,
3124,6.0,29.0,10.0,25.0,10.0,4.0,43.19,8
3125,0.0,17.0,0.0,0.0,14.0,22.02,46.1,
3126,1.0,0.0,14.0,0.0,28.0,14.0,46.1,
3127,2.0,0.0,28.0,17.0,42.0,22.02,46.1,8
3128,3.0,17.0,0.0,17.0,10.0,10.0,46.1,8
3129,4.0,19.0,10.0,14.0,10.0,5.0,46.1,8
3130,0.0,14.0,0.0,0.0,11.0,17.8,37.16,
3131,1.0,0.0,11.0,0.0,22.0,11.0,37.16,
3132,2.0,0.0,22.0,14.0,34.0,18.44,37.16,8
3133,3.0,14.0,0.0,12.0,8.0,8.25,37.16,8
3134,4.0,15.0,8.0,9.0,8.0,6.0,37.16,8
3135,0.0,22.0,0.0,10.0,7.0,13.89,51.11,
3136,1.0,10.0,7.0,0.0,14.0,12.21,51.11,8
3137,2.0,0.0,14.0,0.0,29.0,15.0,51.11,8
3138,3.0,0.0,29.0,10.0,36.0,12.21,51.11,8
3139,4.0,10.0,36.0,22.0,44.0,14.42,51.11,
3140,5.0,22.0,0.0,24.0,7.0,7.28,51.11,8
3141,6.0,26.0,7.0,20.0,7.0,6.0,51.11,
3142,0.0,7.0,0.0,0.0,5.0,8.6,16.12,8
3143,1.0,0.0,5.0,0.0,10.0,5.0,16.12,
3144,2.0,0.0,10.0,7.0,14.0,8.06,16.12,
3145,3.0,7.0,0.0,8.0,9.0,9.06,16.12,
3146,4.0,8.0,9.0,5.0,9.0,3.0,16.12,
3147,0.0,23.0,0.0,2.0,12.0,24.19,51.88,
3148,1.0,2.0,12.0,0.0,23.0,11.18,51.88,
3149,2.0,0.0,23.0,2.0,35.0,12.17,51.88,
3150,3.0,2.0,35.0,23.0,46.0,23.71,51.88,8
3151,4.0,23.0,0.0,24.0,10.0,10.05,51.88,8
3152,5.0,24.0,10.0,19.0,10.0,5.0,51.88,8
3153,0.0,17.0,0.0,4.0,6.0,14.32,38.47,8
3154,1.0,4.0,6.0,0.0,12.0,7.21,38.47,8
3155,2.0,0.0,12.0,0.0,23.0,11.0,38.47,
3156,3.0,0.0,23.0,4.0,29.0,7.21,38.47,
3157,4.0,4.0,29.0,17.0,34.0,13.93,38.47,8
3158,5.0,17.0,0.0,15.0,8.0,8.25,38.47,
3159,6.0,18.0,8.0,13.0,8.0,5.0,38.47,
3160,0.0,13.0,0.0,7.0,4.0,7.21,29.07,
3161,1.0,7.0,4.0,0.0,8.0,8.06,29.07,8
3162,2.0,0.0,8.0,0.0,17.0,9.0,29.07,
3163,3.0,0.0,17.0,7.0,21.0,8.06,29.07,8
3164,4.0,7.0,21.0,13.0,26.0,7.81,29.07,
3165,5.0,13.0,0.0,12.0,7.0,7.07,29.07,8
3166,6.0,13.0,7.0,10.0,7.0,3.0,29.07,
3167,0.0,13.0,0.0,7.0,4.0,7.21,27.29,8
3168,1.0,7.0,4.0,0.0,8.0,8.06,27.29,
3169,2.0,0.0,8.0,0.0,16.0,8.0,27.29,8
3170,3.0,0.0,16.0,7.0,20.0,8.06,27.29,8
3171,4.0,7.0,20.0,13.0,24.0,7.21,27.29,
3172,5.0,13.0,0.0,13.0,8.0,8.0,27.29,8
3173,6.0,13.0,8.0,9.0,8.0,4.0,27.29,
3174,0.0,18.0,0.0,1.0,9.0,19.24,40.71,
3175,1.0,1.0,9.0,0.0,18.0,9.06,40.71,8
3176,2.0,0.0,18.0,1.0,27.0,9.06,40.71,8
3177,3.0,1.0,27.0,18.0,36.0,19.24,40.71,8
3178,4.0,18.0,0.0,19.0,7.0,7.07,40.71,8
3179,5.0,19.0,7.0,16.0,7.0,3.0,40.71,8
3180,0.0,7.0,0.0,0.0,5.0,8.6,17.2,
3181,1.0,0.0,5.0,0.0,10.0,5.0,17.2,8
3182,2.0,0.0,10.0,7.0,14.0,8.06,17.2,
3183,3.0,7.0,0.0,8.0,6.0,6.08,17.2,
3184,4.0,10.0,6.0,4.0,6.0,6.0,17.2,8
3185,0.0,14.0,0.0,7.0,5.0,8.6,31.3,
3186,1.0,7.0,5.0,0.0,10.0,8.6,31.3,
3187,2.0,0.0,10.0,0.0,19.0,9.0,31.3,
3188,3.0,0.0,19.0,7.0,24.0,8.6,31.3,8
3189,4.0,7.0,24.0,14.0,28.0,8.06,31.3,8
3190,5.0,14.0,0.0,14.0,11.0,11.0,31.3,
3191,6.0,14.0,11.0,10.0,11.0,4.0,31.3,8
3192,0.0,8.0,0.0,0.0,5.0,9.43,16.12,
3193,1.0,0.0,5.0,0.0,10.0,5.0,16.12,
3194,2.0,0.0,10.0,8.0,14.0,8.94,16.12,
3195,3.0,8.0,0.0,8.0,9.0,9.0,16.12,
3196,4.0,8.0,9.0,4.0,9.0,4.0,16.12,8
3197,0.0,17.0,0.0,3.0,5.0,14.87,32.76,
3198,1.0,3.0,5.0,0.0,10.0,5.83,32.76,8
3199,2.0,0.0,10.0,0.0,19.0,9.0,32.76,
3200,3.0,0.0,19.0,3.0,24.0,5.83,32.76,8
3201,4.0,3.0,24.0,17.0,28.0,14.56,32.76,8
3202,5.0,17.0,0.0,16.0,10.0,10.05,32.76,8
3203,6.0,17.0,10.0,14.0,10.0,3.0,32.76,
3204,0.0,19.0,0.0,0.0,12.0,22.47,41.18,
3205,1.0,0.0,12.0,0.0,24.0,12.0,41.18,8
3206,2.0,0.0,24.0,19.0,36.0,22.47,41.18,
3207,3.0,19.0,0.0,19.0,7.0,7.0,41.18,8
3208,4.0,20.0,7.0,14.0,7.0,6.0,41.18,
3209,0.0,7.0,0.0,3.0,2.0,4.47,16.64,
3210,1.0,3.0,2.0,0.0,4.0,3.61,16.64,8
3211,2.0,0.0,4.0,0.0,9.0,5.0,16.64,
3212,3.0,0.0,9.0,3.0,11.0,3.61,16.64,8
3213,4.0,3.0,11.0,7.0,14.0,5.0,16.64,8
3214,5.0,7.0,0.0,7.0,10.0,10.0,16.64,8
3215,6.0,9.0,10.0,3.0,10.0,6.0,16.64,
3216,0.0,10.0,0.0,4.0,2.0,6.32,16.97,
3217,1.0,4.0,2.0,0.0,4.0,4.47,16.97,
3218,2.0,0.0,4.0,0.0,8.0,4.0,16.97,8
3219,3.0,0.0,8.0,4.0,10.0,4.47,16.97,8
3220,4.0,4.0,10.0,10.0,12.0,6.32,16.97,
3221,5.0,10.0,0.0,10.0,8.0,8.0,16.97,
3222,6.0,12.0,8.0,6.0,8.0,6.0,16.97,
3223,0.0,20.0,0.0,8.0,5.0,13.0,36.62,
3224,1.0,8.0,5.0,0.0,10.0,9.43,36.62,
3225,2.0,0.0,10.0,0.0,20.0,10.0,36.62,8
3226,3.0,0.0,20.0,8.0,25.0,9.43,36.62,8
3227,4.0,8.0,25.0,20.0,30.0,13.0,36.62,
3228,5.0,20.0,0.0,20.0,6.0,6.0,36.62,
3229,6.0,21.0,6.0,17.0,6.0,4.0,36.62,8
3230,0.0,5.0,0.0,0.0,4.0,6.4,13.89,
3231,1.0,0.0,4.0,0.0,8.0,4.0,13.89,
3232,2.0,0.0,8.0,5.0,12.0,6.4,13.89,8
3233,3.0,5.0,0.0,4.0,8.0,8.06,13.89,
3234,4.0,7.0,8.0,2.0,8.0,5.0,13.89,8
3235,0.0,20.0,0.0,10.0,6.0,11.66,34.71,8
3236,1.0,10.0,6.0,0.0,13.0,12.21,34.71,8
3237,2.0,0.0,13.0,10.0,19.0,11.66,34.71,8
3238,3.0,10.0,19.0,20.0,26.0,12.21,34.71,
3239,4.0,20.0,0.0,21.0,6.0,6.08,34.71,8
3240,5.0,23.0,6.0,18.0,6.0,5.0,34.71,
3241,0.0,25.0,0.0,4.0,12.0,24.19,56.36,
3242,1.0,4.0,12.0,0.0,25.0,13.6,56.36,
3243,2.0,0.0,25.0,4.0,37.0,12.65,56.36,
3244,3.0,4.0,37.0,25.0,50.0,24.7,56.36,
3245,4.0,25.0,0.0,24.0,6.0,6.08,56.36,
3246,5.0,26.0,6.0,20.0,6.0,6.0,56.36,8
3247,0.0,16.0,0.0,2.0,5.0,14.87,36.24,
3248,1.0,2.0,5.0,0.0,10.0,5.39,36.24,
3249,2.0,0.0,10.0,0.0,21.0,11.0,36.24,
3250,3.0,0.0,21.0,2.0,26.0,5.39,36.24,
3251,4.0,2.0,26.0,16.0,32.0,15.23,36.24,8
3252,5.0,16.0,0.0,14.0,10.0,10.2,36.24,
3253,6.0,17.0,10.0,11.0,10.0,6.0,36.24,
3254,0.0,21.0,0.0,9.0,7.0,13.89,36.24,8
3255,1.0,9.0,7.0,0.0,14.0,11.4,36.24,
3256,2.0,0.0,14.0,9.0,21.0,11.4,36.24,8
3257,3.0,9.0,21.0,21.0,28.0,13.89,36.24,8
3258,4.0,21.0,0.0,22.0,10.0,10.05,36.24,8
3259,5.0,23.0,10.0,18.0,10.0,5.0,36.24,8
3260,0.0,15.0,0.0,0.0,5.0,15.81,24.84,8
3261,1.0,0.0,5.0,0.0,10.0,5.0,24.84,8
3262,2.0,0.0,10.0,15.0,16.0,16.16,24.84,
3263,3.0,15.0,0.0,17.0,11.0,11.18,24.84,8
3264,4.0,19.0,11.0,13.0,11.0,6.0,24.84,
3265,0.0,35.0,0.0,14.0,12.0,24.19,62.2,
3266,1.0,14.0,12.0,0.0,25.0,19.1,62.2,8
3267,2.0,0.0,25.0,14.0,37.0,18.44,62.2,8
3268,3.0,14.0,37.0,35.0,50.0,24.7,62.2,8
3269,4.0,35.0,0.0,33.0,8.0,8.25,62.2,8
3270,5.0,37.0,8.0,31.0,8.0,6.0,62.2,8
3271,0.0,30.0,0.0,0.0,15.0,33.54,53.25,
3272,1.0,0.0,15.0,0.0,30.0,15.0,53.25,8
3273,2.0,0.0,30.0,30.0,44.0,33.11,53.25,
3274,3.0,30.0,0.0,30.0,10.0,10.0,53.25,
3275,4.0,30.0,10.0,27.0,10.0,3.0,53.25,
3276,0.0,11.0,0.0,7.0,3.0,5.0,20.0,8
3277,1.0,7.0,3.0,0.0,6.0,7.62,20.0,
3278,2.0,0.0,6.0,0.0,11.0,5.0,20.0,
3279,3.0,0.0,11.0,7.0,14.0,7.62,20.0,
3280,4.0,7.0,14.0,11.0,16.0,4.47,20.0,
3281,5.0,11.0,0.0,12.0,9.0,9.06,20.0,8
3282,6.0,12.0,9.0,7.0,9.0,5.0,20.0,8
3283,0.0,12.0,0.0,6.0,4.0,7.21,27.78,
3284,1.0,6.0,4.0,0.0,8.0,7.21,27.78,8
3285,2.0,0.0,8.0,0.0,16.0,8.0,27.78,
3286,3.0,0.0,16.0,6.0,20.0,7.21,27.78,8
3287,4.0,6.0,20.0,12.0,24.0,7.21,27.78,
3288,5.0,12.0,0.0,14.0,10.0,10.2,27.78,
3289,6.0,14.0,10.0,9.0,10.0,5.0,27.78,8
3290,0.0,6.0,0.0,2.0,2.0,4.47,15.62,
3291,1.0,2.0,2.0,0.0,4.0,2.83,15.62,
3292,2.0,0.0,4.0,0.0,8.0,4.0,15.62,
3293,3.0,0.0,8.0,2.0,10.0,2.83,15.62,8
3294,4.0,2.0,10.0,6.0,12.0,4.47,15.62,
3295,5.0,6.0,0.0,8.0,9.0,9.22,15.62,
3296,6.0,10.0,9.0,3.0,9.0,7.0,15.62,8
3297,0.0,17.0,0.0,0.0,13.0,21.4,42.49,8
3298,1.0,0.0,13.0,0.0,26.0,13.0,42.49,
3299,2.0,0.0,26.0,17.0,38.0,20.81,42.49,
3300,3.0,17.0,0.0,18.0,9.0,9.06,42.49,8
3301,4.0,19.0,9.0,13.0,9.0,6.0,42.49,8
3302,0.0,32.0,0.0,11.0,12.0,24.19,56.61,8
3303,1.0,11.0,12.0,0.0,23.0,15.56,56.61,8
3304,2.0,0.0,23.0,11.0,35.0,16.28,56.61,
3305,3.0,11.0,35.0,32.0,46.0,23.71,56.61,8
3306,4.0,32.0,0.0,30.0,9.0,9.22,56.61,8
3307,5.0,33.0,9.0,29.0,9.0,4.0,56.61,8
3308,0.0,29.0,0.0,4.0,11.0,27.31,53.25,8
3309,1.0,4.0,11.0,0.0,22.0,11.7,53.25,8
3310,2.0,0.0,22.0,4.0,33.0,11.7,53.25,
3311,3.0,4.0,33.0,29.0,44.0,27.31,53.25,
3312,4.0,29.0,0.0,29.0,7.0,7.0,53.25,
3313,5.0,30.0,7.0,26.0,7.0,4.0,53.25,
3314,0.0,32.0,0.0,24.0,6.0,10.0,46.69,8
3315,1.0,24.0,6.0,0.0,12.0,24.74,46.69,
3316,2.0,0.0,12.0,0.0,23.0,11.0,46.69,8
3317,3.0,0.0,23.0,24.0,29.0,24.74,46.69,
3318,4.0,24.0,29.0,32.0,34.0,9.43,46.69,
3319,5.0,32.0,0.0,32.0,9.0,9.0,46.69,8
3320,6.0,32.0,9.0,29.0,9.0,3.0,46.69,
3321,0.0,20.0,0.0,0.0,9.0,21.93,34.06,8
3322,1.0,0.0,9.0,0.0,18.0,9.0,34.06,8
3323,2.0,0.0,18.0,20.0,26.0,21.54,34.06,
3324,3.0,20.0,0.0,20.0,9.0,9.0,34.06,8
3325,4.0,22.0,9.0,15.0,9.0,7.0,34.06,8
3326,0.0,5.0,0.0,0.0,4.0,6.4,13.89,8
3327,1.0,0.0,4.0,0.0,8.0,4.0,13.89,
3328,2.0,0.0,8.0,5.0,12.0,6.4,13.89,
3329,3.0,5.0,0.0,5.0,11.0,11.0,13.89,
3330,4.0,7.0,11.0,0.0,11.0,7.0,13.89,8
3331,0.0,15.0,0.0,0.0,5.0,15.81,24.84,8
3332,1.0,0.0,5.0,0.0,10.0,5.0,24.84,8
3333,2.0,0.0,10.0,15.0,16.0,16.16,24.84,
3334,3.0,15.0,0.0,17.0,7.0,7.28,24.84,
3335,4.0,19.0,7.0,12.0,7.0,7.0,24.84,
3336,0.0,33.0,0.0,8.0,8.0,26.25,59.91,8
3337,1.0,8.0,8.0,0.0,16.0,11.31,59.91,8
3338,2.0,0.0,16.0,0.0,33.0,17.0,59.91,
3339,3.0,0.0,33.0,8.0,41.0,11.31,59.91,
3340,4.0,8.0,41.0,33.0,50.0,26.57,59.91,
3341,5.0,33.0,0.0,32.0,6.0,6.08,59.91,
3342,6.0,33.0,6.0,28.0,6.0,5.0,59.91,
3343,0.0,21.0,0.0,11.0,7.0,12.21,47.41,
3344,1.0,11.0,7.0,0.0,14.0,13.04,47.41,
3345,2.0,0.0,14.0,0.0,28.0,14.0,47.41,
3346,3.0,0.0,28.0,11.0,35.0,13.04,47.41,
3347,4.0,11.0,35.0,21.0,42.0,12.21,47.41,
3348,5.0,21.0,0.0,21.0,6.0,6.0,47.41,
3349,6.0,22.0,6.0,17.0,6.0,5.0,47.41,8
3350,0.0,8.0,0.0,2.0,3.0,6.71,17.89,8
3351,1.0,2.0,3.0,0.0,6.0,3.61,17.89,
3352,2.0,0.0,6.0,0.0,11.0,5.0,17.89,8
3353,3.0,0.0,11.0,2.0,14.0,3.61,17.89,8
3354,4.0,2.0,14.0,8.0,16.0,6.32,17.89,8
3355,5.0,8.0,0.0,8.0,6.0,6.0,17.89,8
3356,6.0,8.0,6.0,5.0,6.0,3.0,17.89,8
3357,0.0,37.0,0.0,0.0,13.0,39.22,55.17,8
3358,1.0,0.0,13.0,0.0,26.0,13.0,55.17,
3359,2.0,0.0,26.0,37.0,40.0,39.56,55.17,8
3360,3.0,37.0,0.0,36.0,6.0,6.08,55.17,
3361,4.0,38.0,6.0,32.0,6.0,6.0,55.17,
3362,0.0,17.0,0.0,0.0,13.0,21.4,42.49,
3363,1.0,0.0,13.0,0.0,26.0,13.0,42.49,
3364,2.0,0.0,26.0,17.0,38.0,20.81,42.49,8
3365,3.0,17.0,0.0,15.0,7.0,7.28,42.49,8
3366,4.0,19.0,7.0,14.0,7.0,5.0,42.49,
3367,0.0,29.0,0.0,0.0,13.0,31.78,50.0,
3368,1.0,0.0,13.0,0.0,26.0,13.0,50.0,
3369,2.0,0.0,26.0,29.0,40.0,32.2,50.0,
3370,3.0,29.0,0.0,28.0,8.0,8.06,50.0,8
3371,4.0,30.0,8.0,25.0,8.0,5.0,50.0,8
3372,0.0,17.0,0.0,0.0,8.0,18.79,30.61,
3373,1.0,0.0,8.0,0.0,16.0,8.0,30.61,
3374,2.0,0.0,16.0,17.0,24.0,18.79,30.61,
3375,3.0,17.0,0.0,17.0,8.0,8.0,30.61,
3376,4.0,19.0,8.0,12.0,8.0,7.0,30.61,
3377,0.0,11.0,0.0,0.0,5.0,12.08,17.8,8
3378,1.0,0.0,5.0,0.0,10.0,5.0,17.8,8
3379,2.0,0.0,10.0,11.0,14.0,11.7,17.8,8
3380,3.0,11.0,0.0,9.0,8.0,8.25,17.8,8
3381,4.0,11.0,8.0,7.0,8.0,4.0,17.8,
3382,0.0,11.0,0.0,1.0,6.0,11.66,25.06,8
3383,1.0,1.0,6.0,0.0,11.0,5.1,25.06,8
3384,2.0,0.0,11.0,1.0,17.0,6.08,25.06,8
3385,3.0,1.0,17.0,11.0,22.0,11.18,25.06,
3386,4.0,11.0,0.0,11.0,6.0,6.0,25.06,
3387,5.0,12.0,6.0,8.0,6.0,4.0,25.06,
3388,0.0,11.0,0.0,1.0,6.0,11.66,25.55,
3389,1.0,1.0,6.0,0.0,11.0,5.1,25.55,8
3390,2.0,0.0,11.0,1.0,17.0,6.08,25.55,
3391,3.0,1.0,17.0,11.0,22.0,11.18,25.55,
3392,4.0,11.0,0.0,9.0,9.0,9.22,25.55,8
3393,5.0,13.0,9.0,6.0,9.0,7.0,25.55,
3394,0.0,19.0,0.0,0.0,9.0,21.02,34.41,
3395,1.0,0.0,9.0,0.0,18.0,9.0,34.41,
3396,2.0,0.0,18.0,19.0,28.0,21.47,34.41,8
3397,3.0,19.0,0.0,18.0,10.0,10.05,34.41,
3398,4.0,20.0,10.0,14.0,10.0,6.0,34.41,8
3399,0.0,18.0,0.0,8.0,6.0,11.66,32.2,
3400,1.0,8.0,6.0,0.0,13.0,10.63,32.2,8
3401,2.0,0.0,13.0,8.0,19.0,10.0,32.2,
3402,3.0,8.0,19.0,18.0,26.0,12.21,32.2,
3403,4.0,18.0,0.0,17.0,10.0,10.05,32.2,
3404,5.0,19.0,10.0,14.0,10.0,5.0,32.2,8
3405,0.0,30.0,0.0,0.0,12.0,32.31,46.86,
3406,1.0,0.0,12.0,0.0,24.0,12.0,46.86,
3407,2.0,0.0,24.0,30.0,36.0,32.31,46.86,
3408,3.0,30.0,0.0,30.0,11.0,11.0,46.86,8
3409,4.0,30.0,11.0,26.0,11.0,4.0,46.86,
3410,0.0,8.0,0.0,0.0,6.0,10.0,21.1,8
3411,1.0,0.0,6.0,0.0,12.0,6.0,21.1,
3412,2.0,0.0,12.0,8.0,18.0,10.0,21.1,
3413,3.0,8.0,0.0,9.0,11.0,11.05,21.1,
3414,4.0,11.0,11.0,4.0,11.0,7.0,21.1,
3415,0.0,22.0,0.0,8.0,8.0,16.12,39.7,
3416,1.0,8.0,8.0,0.0,15.0,10.63,39.7,8
